#{"t_start": 1768967348.2015834, "env_id": "parking-basic-v0"}
r,l,t
-33.117429,100,1511.483726
-49.659755,100,1514.394713
-48.923054,100,1517.286132
-80.228844,100,1520.176572
-62.389053,100,1523.068697
-49.153151,100,1526.022351
-37.084427,100,1532.68634
-66.089029,100,1536.213719
-23.115347,100,1540.732525
-41.472381,100,1547.940673
-58.577016,100,1550.917945
-60.609488,100,1553.824892
-46.684232,100,1557.291363
-47.684631,100,1560.137002
-37.831973,100,1563.041134
-81.363386,100,1566.021983
-64.876936,100,1570.923339
-88.989024,100,1573.927931
-54.334987,100,1576.800885
-36.990704,100,1580.359918
-84.933526,100,1583.292887
-44.908868,100,1586.07205
-68.689212,100,1588.829197
-53.167042,100,1597.765308
-66.389176,100,1601.528949
-61.636386,100,1606.131675
-76.135757,100,1609.054899
-39.957445,100,1611.793077
-68.563763,100,1614.804834
-41.095336,100,1618.999701
-54.717578,100,1621.988331
-39.287189,100,1624.944988
-62.403281,100,1627.855651
-67.178718,100,1630.671178
-44.028014,100,1633.619085
-74.294632,100,1636.570517
-73.369095,100,1639.51671
-62.818935,100,1642.476933
-77.041366,100,1645.429894
-73.208405,100,1648.282798
-50.763888,100,1651.139936
-62.27672,100,1654.274574
-64.465282,100,1657.460257
-44.237392,100,1660.479732
-67.29337,100,1664.026028
-59.906594,100,1667.033976
-47.060352,100,1669.786972
-70.912256,100,1672.703172
-44.196515,100,1675.673584
-70.836916,100,1682.199448
-95.245881,100,1685.100321
-108.211878,100,1688.04094
-45.982865,100,1691.977266
-35.023778,100,1697.34956
-53.11604,100,1700.752569
-61.4708,100,1703.636956
-45.791387,100,1714.957776
-47.458567,100,1718.234917
-70.261579,100,1721.21694
-50.514653,100,1724.119004
-50.495995,100,1727.165941
-74.096375,100,1730.920358
-42.283116,100,1733.756175
-33.923113,100,1739.160584
-66.762529,100,1742.09043
-41.343646,100,1745.089534
-104.850598,100,1748.636765
-50.197306,100,1755.050718
-107.2511,100,1758.010774
-35.297817,100,1760.885368
-25.857568,100,1763.821151
-31.297072,100,1766.889787
-125.402576,100,1769.906209
-39.131218,100,1772.873049
-87.182699,100,1775.933681
-83.046001,100,1779.124942
-41.847315,100,1782.129589
-84.962572,100,1784.961056
-36.32747,100,1787.949087
-48.686841,100,1790.811899
-50.075782,100,1793.739
-76.235709,100,1796.715584
-43.340289,100,1799.662417
-38.90053,100,1802.632254
-41.183845,100,1805.596419
-66.43762,100,1808.535837
-62.108538,100,1811.474052
-56.314532,100,1815.21859
-57.667554,100,1818.194624
-119.776463,100,1821.084889
-118.356553,100,1824.054291
-59.647654,100,1826.974536
-51.176226,100,1829.878503
-42.610681,100,1832.780332
-64.23281,100,1835.812353
-41.170618,100,1838.804191
-78.181786,100,1841.754124
-46.646045,100,1844.66258
-113.816258,100,1847.619025
-106.401949,100,1850.56789
-80.390434,100,1853.580371
-94.067664,100,1856.539066
-79.48792,100,1859.358869
-10.67011,28,1860.155585
-100.074066,100,1863.025908
-100.013771,100,1865.898619
-69.338459,100,1868.737174
-94.162985,100,1871.58814
-72.776372,100,1874.274728
-83.062147,100,1877.085282
-82.375532,100,1880.050374
-92.318783,100,1883.067619
-73.584783,100,1885.960252
-92.214681,100,1888.885823
-31.724697,100,1891.905985
-80.624814,100,1894.98839
-44.370716,100,1898.184287
-59.261672,100,1901.120054
-52.837357,100,1904.040143
-56.461298,100,1906.96868
-48.069624,100,1909.971877
-87.36932,100,1913.767341
-90.029883,100,1920.008849
-93.528642,100,1922.895325
-63.605724,100,1925.730156
-52.177441,100,1928.596661
-46.964695,100,1931.556159
-45.857476,100,1934.615858
-32.192494,100,1937.544043
-88.962585,100,1940.466835
-57.470193,100,1943.31376
-76.566329,100,1946.4751
-58.304344,100,1949.639765
-50.002358,100,1952.646307
-52.706531,100,1955.597228
-52.198428,100,1958.769241
-35.231772,100,1961.641145
-37.537282,100,1964.389594
-68.397607,100,1967.347729
-56.063624,100,1970.215577
-38.325517,100,1973.174543
-60.775973,100,1976.137753
-71.264695,100,1979.242803
-25.305055,100,1982.241376
-39.146566,100,1985.08246
-43.583639,100,1987.981474
-41.965255,100,1990.939504
-35.14743,100,1994.161253
-36.121834,100,1997.064369
-63.041429,100,1999.99958
-85.393383,100,2002.968181
-63.698265,100,2005.795924
-91.060327,100,2008.74517
-99.081773,100,2011.818657
-63.362582,100,2014.919122
-43.057309,100,2017.844575
-50.381299,100,2021.953566
-57.345599,100,2024.913558
-55.085409,100,2027.920413
-74.32687,100,2030.881109
-26.635799,100,2033.914578
-32.434682,100,2036.816798
-126.870207,100,2039.689011
-89.273609,100,2042.690346
-53.767073,100,2045.838303
-38.405635,100,2048.941566
-57.31636,100,2051.940451
-54.0444,100,2055.012163
-85.360945,100,2057.976693
-38.254277,100,2060.698478
-35.248779,100,2063.468161
-65.713891,100,2067.285558
-86.689257,100,2070.265566
-65.698863,100,2073.226242
-75.260004,100,2076.211914
-32.628644,100,2079.242058
-31.884159,100,2082.40394
-35.497474,100,2085.280047
-102.259511,100,2088.230769
-51.006886,100,2091.244741
-29.754593,100,2094.326961
-53.453969,100,2097.297305
-59.600227,100,2100.27824
-50.434317,100,2103.016828
-53.107373,100,2105.788383
-53.977888,100,2108.625395
-58.975761,100,2111.533448
-70.017938,100,2114.465837
-37.862888,100,2117.311509
-62.584278,100,2120.314837
-81.760755,100,2123.370259
-94.508856,100,2126.458465
-40.855232,100,2129.492568
-103.181208,100,2132.503918
-38.804136,100,2135.516744
-43.226679,100,2138.466176
-39.177755,100,2141.630379
-41.349012,100,2144.573187
-77.18852,100,2147.44882
-96.06745,100,2150.243191
-112.61756,100,2153.155642
-44.060354,100,2156.181501
-99.815412,100,2159.126018
-38.192462,100,2162.079499
-73.721177,100,2165.060598
-40.46002,100,2167.898236
-57.544103,100,2170.768744
-109.819836,100,2173.659384
-118.520825,100,2176.544924
-50.164568,100,2179.540636
-79.611823,100,2182.379919
-34.481401,100,2185.440902
-37.889951,100,2188.29311
-31.80102,100,2191.250789
-57.591556,100,2194.193127
-37.289435,100,2197.16703
-46.161702,100,2200.108057
-56.247921,100,2205.074683
-40.752256,100,2208.029716
-32.844672,100,2211.067231
-46.740484,100,2214.192275
-60.079319,100,2218.718659
-60.995392,100,2221.641262
-48.179334,100,2224.728061
-51.37659,100,2230.262229
-44.180884,100,2233.178988
-59.940559,100,2236.030649
-72.894314,100,2239.048654
-44.89944,100,2241.726594
-32.532049,100,2244.501604
-64.438685,100,2247.389348
-69.507657,100,2250.386297
-36.387809,100,2253.454808
-67.481578,100,2256.449177
-47.914715,100,2259.454062
-69.55016,100,2262.792114
-54.581435,100,2269.491612
-48.670345,100,2272.406363
-63.685795,100,2276.17857
-76.866012,100,2279.277483
-62.08055,100,2282.308145
-49.518088,100,2285.208591
-29.794167,100,2288.090566
-60.207941,100,2291.091026
-57.312868,100,2294.743001
-28.611128,100,2297.550079
-38.469375,100,2300.643629
-45.693006,100,2303.572425
-40.272794,100,2306.571495
-52.265593,100,2309.399843
-50.340216,100,2312.388892
-49.122429,100,2315.345935
-42.326375,100,2318.314066
-39.4435,100,2321.236673
-35.836812,100,2324.368078
-33.608626,100,2327.263995
-35.276692,100,2330.148157
-30.602241,100,2333.091372
-46.061568,100,2336.050361
-51.338024,100,2339.043446
-36.585752,100,2341.997376
-32.435486,100,2345.08178
-41.966982,100,2347.981802
-39.677142,100,2350.893882
-43.823401,100,2353.827837
-65.152274,100,2356.852402
-50.570982,100,2359.771203
-48.00268,100,2362.65075
-34.467708,100,2365.410424
-45.374242,100,2368.33556
-34.878863,100,2371.136729
-46.542342,100,2373.909074
-51.273973,100,2376.719609
-46.335695,100,2379.822547
-45.824744,100,2383.199225
-52.271456,100,2387.131732
-41.431012,100,2390.961425
-43.237154,100,2393.959637
-35.612519,100,2396.865633
-44.687316,100,2400.205487
-51.497411,100,2402.988736
-55.25794,100,2406.863005
-65.267407,100,2409.825137
-49.174093,100,2412.816224
-34.020942,100,2415.765413
-33.511315,100,2418.678388
-43.847025,100,2421.637948
-45.050596,100,2424.55756
-38.479991,100,2427.578292
-29.075077,100,2430.637452
-53.827302,100,2433.708058
-37.638087,100,2436.692442
-80.852212,100,2439.702128
-58.595791,100,2442.642035
-55.759745,100,2445.810132
-56.125407,100,2448.821777
-53.495641,100,2451.854579
-44.279693,100,2454.835363
-40.996133,100,2457.700814
-41.931891,100,2460.53979
-35.235975,100,2463.479312
-9.264225,27,2464.232769
-37.204291,100,2467.103674
-44.84747,100,2470.160579
-46.941786,100,2473.253445
-42.935131,100,2476.204123
-43.957745,100,2479.23389
-43.814335,100,2486.088088
-48.034065,100,2488.884043
-42.96356,100,2491.767404
-46.627644,100,2494.719355
-38.612348,100,2497.498422
-55.115124,100,2500.214831
-41.905421,100,2502.946823
-36.714912,100,2506.137078
-55.2608,100,2509.095299
-34.102639,100,2512.111705
-46.147024,100,2515.137677
-25.825506,100,2518.242538
-52.123473,100,2521.251126
-86.199795,100,2524.165301
-40.338244,100,2527.040202
-36.431845,100,2529.936909
-69.878173,100,2532.856386
-39.156009,100,2535.87672
-62.647177,100,2538.811313
-43.768167,100,2541.683378
-60.965538,100,2544.534368
-49.537426,100,2547.532535
-54.297882,100,2550.371967
-48.874408,100,2553.25101
-70.362581,100,2556.139715
-65.096058,100,2559.035347
-54.987784,100,2561.982276
-62.146789,100,2565.08409
-59.400848,100,2568.045017
-54.079962,100,2570.975783
-77.141556,100,2573.952769
