#{"t_start": 1769134576.1673105, "env_id": "parking-basic-boundary-v0"}
r,l,t
0,100,3676.304343
0,100,3680.692649
0,100,3685.194248
0,100,3690.077371
0,100,3694.573261
0,100,3698.886772
-6,100,3703.503501
0,100,3708.089781
0,100,3712.731882
0,100,3717.152089
0,100,3721.682144
0,100,3726.050441
0,100,3730.534061
0,100,3734.893143
0,100,3739.35475
0,100,3743.673589
0,100,3748.188182
0,100,3752.540183
0,100,3757.080959
0,100,3761.484767
0,100,3766.024463
0,100,3770.504478
0,100,3775.146954
0,100,3779.601557
0,100,3783.969924
0,100,3788.242742
0,100,3792.587982
0,100,3796.978065
0,100,3801.303264
0,100,3805.674319
0,100,3810.041713
0,100,3814.538523
0,100,3819.041872
0,100,3823.517425
0,100,3827.976697
0,100,3832.27642
0,100,3836.773181
0,100,3841.161887
0,100,3845.922347
0,100,3850.227201
0,100,3854.651966
0,100,3859.012081
0,100,3863.303442
0,100,3867.620609
0,100,3875.518706
0,100,3880.108303
0,100,3884.701506
0,100,3889.184589
0,100,3893.730171
0,100,3898.011473
0,100,3902.310498
0,100,3906.731643
0,100,3911.104853
0,100,3915.587312
0,100,3919.917561
0,100,3924.474754
0,100,3928.97297
0,100,3933.273044
0,100,3937.669086
0,100,3942.047401
0,100,3946.725561
0,100,3950.823277
0,100,3955.042289
0,100,3959.277524
0,100,3963.659966
0,100,3967.959115
0,100,3972.133865
0,100,3976.364122
0,100,3980.590679
0,100,3984.843602
0,100,3989.179976
0,100,3993.499155
0,100,3997.529211
0,100,4001.76
0,100,4006.090587
0,100,4010.462544
-5,100,4014.73526
0,100,4018.958078
0,100,4023.176041
0,100,4027.490527
0,100,4031.71057
0,100,4035.918347
0,100,4040.224822
0,100,4044.458861
0,100,4048.729201
0,100,4053.011348
0,100,4057.206583
0,100,4061.384111
0,100,4065.631817
0,100,4070.035895
0,100,4074.319131
0,100,4078.503508
0,100,4082.807719
0,100,4087.092286
0,100,4091.257236
0,100,4095.423812
0,100,4099.662517
0,100,4103.932449
0,100,4108.198588
0,100,4112.381225
0,100,4116.614722
0,100,4120.873327
0,100,4125.166855
0,100,4129.477344
0,100,4133.758887
0,100,4137.962183
0,100,4142.301835
0,100,4149.949356
0,100,4154.198262
0,100,4158.479473
0,100,4162.861073
0,100,4167.238275
0,100,4171.49052
0,100,4175.798079
0,100,4180.04531
0,100,4184.29225
0,100,4188.690736
0,100,4193.179858
0,100,4197.495251
0,100,4201.73937
0,100,4206.048059
0,100,4210.232804
0,100,4214.404837
0,100,4218.601851
0,100,4222.805588
0,100,4227.059815
0,100,4231.314075
0,100,4235.528906
0,100,4239.75036
0,100,4243.936049
0,100,4248.41458
0,100,4252.636335
0,100,4256.908821
0,100,4261.138723
0,100,4265.437294
0,100,4269.657093
0,100,4273.844872
0,100,4278.056149
0,100,4282.245192
0,100,4286.505506
0,100,4290.692244
0,100,4294.893913
0,100,4299.166339
0,100,4303.327074
0,100,4307.581428
0,100,4311.798522
0,100,4315.991999
0,100,4320.267944
0,100,4324.466521
0,100,4328.663475
0,100,4332.818687
0,100,4336.995279
0,100,4341.206571
0,100,4345.411003
0,100,4349.607043
0,100,4353.790636
0,100,4358.037804
0,100,4362.294166
0,100,4366.558671
0,100,4370.851327
0,100,4375.112291
0,100,4379.275307
0,100,4383.441676
0,100,4387.685617
0,100,4391.943992
0,100,4396.162003
0,100,4400.333402
0,100,4404.561761
0,100,4408.777693
0,100,4416.30123
0,100,4420.583471
0,100,4424.786035
0,100,4429.100865
0,100,4433.239966
0,100,4437.419154
0,100,4441.632912
0,100,4445.917746
0,100,4450.094446
0,100,4454.373079
0,100,4458.556213
0,100,4462.75528
0,100,4466.963506
0,100,4471.174239
0,100,4475.343973
0,100,4479.527928
0,100,4483.808365
0,100,4488.11956
0,100,4492.384403
0,100,4496.642943
0,100,4500.848837
0,100,4505.09304
0,100,4509.280737
0,100,4513.710042
0,100,4517.941357
0,100,4522.129969
0,100,4526.344572
0,100,4530.527211
0,100,4534.73568
0,100,4538.98151
0,100,4543.209269
0,100,4547.601582
0,100,4551.974577
0,100,4556.254163
0,100,4560.490916
0,100,4564.92795
0,100,4569.255468
0,100,4573.502695
0,100,4577.876575
0,100,4582.236894
0,100,4586.606343
0,100,4590.862317
0,100,4595.177115
0,100,4599.463392
0,100,4603.772367
0,100,4608.322627
0,100,4612.549916
0,100,4616.726861
0,100,4620.906722
0,100,4625.160207
0,100,4629.381146
0,100,4633.663601
0,100,4637.953626
0,100,4642.149011
0,100,4646.344125
0,100,4650.622123
0,100,4654.883628
0,100,4659.076203
0,100,4663.261655
0,100,4667.696997
0,100,4672.004177
0,100,4676.24495
0,100,4680.466575
0,100,4688.062621
0,100,4692.276455
0,100,4696.496423
0,100,4700.980482
0,100,4705.324829
0,100,4709.577589
0,100,4713.797282
0,100,4718.048579
0,100,4722.356147
0,100,4726.674345
0,100,4731.044951
0,100,4735.386059
0,100,4739.623733
0,100,4743.908756
0,100,4748.152657
0,100,4752.372016
0,100,4756.698818
0,100,4760.988198
0,100,4765.257652
0,100,4769.603724
0,100,4773.843964
0,100,4778.09687
0,100,4782.414418
0,100,4786.723186
0,100,4791.029164
0,100,4795.31442
0,100,4799.525534
0,100,4803.792089
0,100,4808.000473
0,100,4812.217487
0,100,4816.432589
0,100,4820.700034
0,100,4824.99813
0,100,4829.216677
0,100,4833.423869
0,100,4837.641155
0,100,4841.879511
0,100,4846.141375
0,100,4850.853412
0,100,4855.268126
0,100,4859.465655
0,100,4863.8421
0,100,4868.101155
0,100,4872.317276
0,100,4876.51952
0,100,4880.799779
0,100,4885.066775
0,100,4889.407516
0,100,4893.641424
0,100,4897.923007
0,100,4902.209246
0,100,4906.446386
0,100,4910.824648
0,100,4915.105667
0,100,4919.420322
0,100,4923.631955
